Name,lat,lon,dist_from_depo
Mugoyi,-2.8690766,29.5760902,72.03333861339654
unnamed,-2.8756548,29.553668,72.69268929695244
Yanza,-2.9310858,29.5800572,65.9438426490147
Makaba,-2.9929,29.8319828,49.28173649520654
Muramba,-3.0351851,29.3870156,72.03243566285721
Ngara,-3.0194622,29.3537978,76.02265687160485
Gahongore,-3.1152225,29.3695103,68.65231633980389
Bukinga,-3.0627531,29.4427812,65.27758725821327
Mugimbu,-3.0056524,29.4008595,72.89625441390172
Gitanga,-2.9808328,29.3611773,78.0375197585069
Jerama,-2.9850669,29.335191,79.98434617672588
Ruzirasazi,-2.9603414,29.333624,81.84123553375248
Bihembe,-2.9210867,29.3455839,83.69824987195155
Bumba,-2.8523692,29.354436,88.33931232943381
Muramba,-3.0351851,29.3870156,72.03243566285721
Ngara,-3.0194622,29.3537978,76.02265687160485
Gahongore,-3.1152225,29.3695103,68.65231633980389
Rutabo,-2.7291568,29.2688726,104.80619807818633
Nyakibanda,-2.7754303,29.1770756,108.39421100279166
Butaramuka,-2.7861277,29.1180582,112.58725469716238
Kibande,-2.6787364,29.2425093,110.9218243408532
Gasebeyi,-2.670467,29.2396807,111.81761508152955
Rutorero,-2.7477467,29.2764446,102.71798319680754
Gafumbegete,-2.7386572,29.2824447,103.01652555280772
Rusenda,-2.8215122,29.2776395,96.75807709880087
Nyampinda,-2.8031229,29.2784039,98.13111503284642
Nyangwe,-2.8212173,29.2553814,98.5645241428134
Shimwe,-2.8418344,29.2790031,95.08994065366466
Sehe,-2.929941,29.4633619,73.84712669015322
Nyarwumba,-2.9277763,29.4406832,75.70422590305222
Rugeyo,-2.9639495,29.4561757,71.60307250032287
Masare,-3.1078801,29.4878578,58.2492884470449
Kabanga,-3.1811094,29.5235017,50.2836124259512
Kibuye,-3.1858378,29.4804687,54.061400876917034
Nyenkarange,-3.233238,29.5040034,49.25556550353737
Rugazi,-3.2381391,29.4747067,51.95747191976143
Bugume,-3.249505,29.4619359,52.75469617322592
Kirama,-3.2574543,29.5276059,45.72499432068427
Nyarukere,-3.3701694,29.4885366,46.253559315133096
Kinyovu,-3.3664078,29.4607705,49.366614339698216
Kabumba,-3.4245438,29.405839,54.920463018489606
Nyamaboko,-3.4568338,29.3983223,55.80696441694328
Rukuba,-3.4761218,29.4037923,55.34082677937825
Ruvyagira,-3.4772503,29.4130041,54.33203752524219
Burima,-3.495304,29.404434,55.491215164846366
Kididiri,-2.5084524,30.2964389,111.35935647685818
Budahunga,-2.5569005,30.3413876,108.62407626069337
Karambo,-2.4528873,30.3809564,120.87990209548715
unnamed,-2.5059593,30.4165088,117.52491061618616
Kagati,-2.3301709,30.4558274,136.74077032651059
unnamed,-2.4440328,30.4792827,126.93966222307215
Rugese,-2.5138155,30.445133,118.36485741338004
unnamed,-2.577046,30.4341641,111.76247908150381
unnamed,-2.7076323,30.4351061,99.88500753873048
Gatovu,-2.8130775,30.3784806,86.78865765568425
Musenyi,-2.7674506,30.4279856,94.15686191351404
Mibakwe,-2.4571864,30.5198766,128.05922611882175
Rumandari,-2.4948815,30.5100684,123.96572915038553
Ntarambo,-2.8991766,29.6956197,63.28027435681671
Kanyankuru,-2.9329107,29.7046991,59.43762195368666
Buhorwa,-3.1968139,29.6706685,36.515725867370634
Rubone,-2.6789765,29.1646313,116.78872937197654
Gahabura,-2.887836,29.2950936,90.32551639571008
Rugano,-2.9424224,29.2729174,88.34185123554356
Camakombe,-2.7068522,29.0574309,123.38925735698295
Buhindo,-2.8208463,29.1848624,104.42822041081769
Kivumvu,-2.8475975,29.1790127,103.03872459988507
Gisenyi,-4.1724897,29.7973201,82.5308460740184
Gasaka,-4.2094759,29.7935377,86.63969781669968
Mahamde,-2.8563725,29.2406512,97.16484304929446
Ruhwa,-2.7357862,29.0465123,122.26906903526653
Gitumba,-2.6913466,29.0661726,123.78345703739411
Gakenke,-3.3399355,29.5493191,40.314257302952264
Gisarwe,-3.4267328,29.548984,39.012150889041656
Kankina,-3.4387156,29.5191209,42.32779381537852
Busangana,-3.2570247,29.8303401,20.973173569198483
Gaterama,-3.246753,29.8478043,21.42805093957224
Bihemba,-3.0581767,30.0633256,45.27829495623069
Rugazi,-3.0188752,30.0473571,48.66490709208375
Kidahwe,-3.0107171,30.0157128,48.46579683898306
Gikomero,-2.9246876,30.0263568,57.96824308795107
Bwitoyi,-2.9111985,30.0039546,58.87767124350308
Gisura,-2.9377273,29.9921189,55.74761828706534
Taba,-2.9516271,29.9768068,53.942102492601535
Kivoga,-2.9297862,29.7339884,58.6553334775571
Kavumu,-2.9253891,29.7272991,59.35334889652735
Kimagara,-2.9191253,29.7143123,60.486392827290985
unnamed,-2.9529843,29.7040432,57.40453625726051
Kibenga,-2.9148661,29.6809673,62.282480718635064
Mwendo,-2.935555,29.6443516,61.941536167169986
Bubezi,-2.9255872,29.6434804,62.966808990413725
Murago,-2.9255,29.6560044,62.35752468981478
Karurusi,-2.9132376,29.6685831,62.99765585945339
Rugori,-2.8767818,29.7549144,63.61640447212232
Muremera,-2.8383322,29.7493188,67.88858081618626
Rwanyege,-2.8207101,29.7421616,69.97385362183829
Buhanda,-2.7964823,29.802964,71.23903005416025
Gitwa,-2.7756694,29.8028519,73.5165940820387
Rukurazo,-2.7783431,29.776228,73.71873247256923
Nyarunazi,-3.2914589,29.7658192,21.641482659029734
Marumane,-3.2599446,29.7993126,22.19609546431992
Taba,-3.2479846,29.8055558,23.02335394347837
Rango,-3.1219456,29.7471079,38.39381592204562
Gihororo,-3.1072237,29.8043542,37.591115797346674
Nzove,-3.1023354,29.8443662,37.1160088762243
Vugizo,-3.0977554,29.7689071,39.861850425147246
Gisara,-3.0464056,29.8230456,43.6285088339589
Masama,-3.0592762,29.8178472,42.35461999397078
Gitamo,-3.0814697,29.8217963,39.863709872933846
Ruhinga,-3.1222048,29.7993691,36.17262347042681
Nkongwe,-3.1909659,29.8217668,28.172013702924286
Musagara,-3.1835275,29.7882197,30.284512116667358
Kaguruka,-3.162239,29.7855827,32.559136518471185
Murimbo,-3.1911944,29.8449117,27.462655325674216
Mvumba,-3.207697,29.8714843,25.14721091658346
Kibungo,-3.2258254,29.8816835,23.03225766247462
Gitaba,-3.3950618,29.7942517,12.488666758151151
Cishwa,-3.2226259,29.9477251,23.892064170918253
Nyamiyaga,-3.201656,29.9974404,27.80972066180586
Kivuvu,-3.2576669,29.9876852,21.728733879694026
Nyagisenyi,-3.2689439,30.00169,21.401168037461236
Nyamagana,-3.2917575,29.9983431,19.08946523991895
Mirama,-3.3028483,29.9462476,15.313303551996015
Jenda,-3.2962697,29.9142148,15.234669495315703
Mukobe,-3.3529073,29.8988268,8.890633243096127
Gishora,-3.3647302,29.9196038,7.8890664817532965
Masasu,-3.373424,29.9210948,7.023702964249794
Mahonda,-3.3856393,29.9217718,5.7990255060664735
Rukoba,-3.4028883,29.9153398,3.7702216995328253
Kabogi,-3.4006928,29.9272247,4.706702695940329
Gihehe,-3.3228513,29.8529744,13.28426957203261
Bweru,-3.3075462,29.8373346,15.551913888368537
Kenyinya,-3.308151,29.863486,14.421371090413468
Bukunga,-3.2970226,29.8736061,15.352097482983673
Kavumu,-3.2833058,29.8752404,16.81275277660807
Runyeri,-3.2672876,29.8878242,18.407131019132734
Nyakarambo,-3.277205,29.8585599,17.864474414793868
Rusarenda,-3.1306716,29.5633563,50.196025978918215
Gashishima,-3.1380857,29.5809719,48.19514418779325
Gakeceri,-2.9479785,29.7930291,54.96702906787698
Musumba,-2.8686027,29.9371841,62.57952893844167
Rukore,-2.6535791,29.9694737,86.56471485413698
Mwendo,-2.6560329,30.0056154,86.74635999523048
Bugorora,-2.6711629,29.9988233,84.98813275278228
Bwinyana,-2.6849946,30.0184536,83.78683186306846
Kirungu,-2.7132074,30.0070588,80.51042797444254
Nyambo,-2.7182372,29.9879426,79.67185306988837
Muhuzo,-2.7171556,29.9681915,79.55141108555837
Bihangare,-2.7065075,29.9664856,80.70598167230494
Bitambwe,-2.6991258,29.958303,81.44140722061486
Masama,-2.6839254,29.9487281,83.04078504588178
Kidobori,-2.6985624,29.9418765,81.37866966530643
Kagote,-2.6664564,29.9634179,85.08813851280551
Mariza,-2.5723267,29.9586658,95.42725320576055
Rurembo,-2.5565952,29.9430306,97.06162410536535
Kibesani,-2.5359811,29.9482086,99.36773695845646
Rutagara,-2.5055328,29.9840604,103.01471356542743
Shenga,-2.4703233,30.0279842,107.42968452520832
Butare,-3.9924302,29.9880909,62.597648655028756
Nkuntu,-3.9381402,29.9236689,55.88654845880306
Mutangaro,-3.8520025,29.8350466,46.85856152574352
Gikwazo,-3.8036123,29.8373149,41.53664542877129
Mugaruro,-3.590252,29.9087198,17.382530401893735
Muhuzu,-3.6402358,29.8574892,23.365048956932927
Kibaya,-3.6504072,29.8525285,24.579970114889825
Muyuga,-3.7037567,29.8342032,30.787221702301196
Nyamugari,-3.7167824,29.8224645,32.509225134302014
Gatare,-3.605156,29.9156798,19.083264814368967
Nurenda,-3.6048016,29.9507335,19.784441355208344
Bihanga,-3.500951,29.9040206,7.49406360976231
Jimbi,-3.4799919,29.8969493,5.1742278374200765
Gihiza,-3.4901403,29.8779866,6.744506104221608
Kibiri,-3.5064425,29.861302,9.159985586469872
Munago,-3.4974456,29.8357216,10.066118330245422
Kivuzo,-3.465287,29.8199773,9.569718600798469
Rwaniro,-3.7966954,29.4238725,66.4294690444087
Gakonko,-3.8055593,29.4554904,64.2907085204585
Burambi,-3.809995,29.5451056,57.35571134143103
Banda,-3.7943237,29.550335,55.70334888004047
Nyamurenga,-3.7773933,29.5619562,53.46279594867254
Gitsinda,-3.7895284,29.5815661,52.945908114228494
Rubirizi,-3.8232199,29.5749734,56.240305653487596
Burangwa,-3.7071078,29.3318388,70.01094909603876
Cunda,-3.9311086,29.4377033,75.28425805713188
Gisure,-3.8977842,29.4465701,71.94090196261863
Gatobo,-3.8906144,29.4598005,70.34758062772157
Gitongwe,-3.8581176,29.4610131,67.71400168308946
Gitaba,-3.8375459,29.4672842,65.64467722421298
Magana,-3.7796616,29.5188972,57.09322520667066
Gishiha,-3.76404,29.4801324,59.275535261676865
Nyamurunga,-3.7941519,29.5684546,54.30463139824848
Mujigo,-3.7545725,29.5735815,50.7670127401471
Kwishwi,-3.7418633,29.5688157,50.18081856836
Musho,-3.7223121,29.5594359,49.52839847130031
Musinzira,-3.64576,29.5042241,49.85642763147241
Saga,-3.6779093,29.4769253,54.23303985144042
Nyarumanga,-3.6075994,29.4827307,50.20972611185262
unnamed,-2.8102139,29.1262579,110.19987857707883
unnamed,-2.7525071,29.2263687,106.17934961724855
Buhinga,-3.7027893,30.0922335,36.663246752059734
Bigera,-3.6183566,30.1410085,33.70212358926664
Muhene,-3.579484,30.2016454,37.211028028137214
Rusunu,-3.684823,30.1464143,39.02727711928328
Kivumu,-3.5632896,30.1850265,34.77957843286292
Musenga,-3.5405782,30.2012447,35.51262232910374
Vumwe,-3.5753385,30.2965642,46.77891677309042
Kibari,-3.6751752,30.3103748,52.861138299110976
Mayanza,-3.6857156,30.3538429,57.634338270466344
Gasunu,-3.6830215,30.3331335,55.483582723888055
Nyamusasa,-3.6759119,30.3918474,60.87755240516226
Nyamunazi,-3.7034734,30.3752077,60.66434537764588
Nyabakara,-3.7257449,30.3780157,62.17999888109956
Ngomante,-3.7656384,30.3814003,64.89285483688177
Nkurye,-3.7839671,30.2536315,55.20132979642805
Ngemwe,-3.7994748,30.2610612,56.996763076937214
Nkanka,-3.8931932,30.1923139,60.33856166658957
Gatonga,-3.9334729,30.1966302,64.38110730865499
Shembe,-3.9312649,30.1450448,61.42586971156526
Murehe,-3.9541092,30.1418432,63.54887725489653
Ngara,-3.6714303,30.2181678,44.080020405626925
Bisinde,-3.4942017,30.191061,33.035663627702334
unnamed,-2.812491,29.1560358,107.47545825012372
unnamed,-2.7615518,29.1540241,111.3256251641986
Kirangi,-3.6326023,30.0795244,29.7249650681756
Gakonko,-3.6434166,30.1241524,34.06036930492528
Titi,-3.6710395,30.1479356,38.07838430849576
Nyarumuri,-3.609348,30.2667464,45.160664893118195
Caga,-3.4093426,30.4111657,56.86370640620606
Nyakivumu,-3.4420716,30.394522,54.960100854823594
Migende,-3.4360227,30.4246783,58.30348584157425
Rubanga,-3.4428719,30.4665503,62.96423383842619
Busyana,-3.3507133,30.5667191,74.65036710967264
Rukoyoyo,-3.3521949,30.5950814,77.76030772106809
Nyagisovu,-3.3148769,30.6299741,82.17055289750385
Kiyange,-3.2946433,30.5724993,76.29070822930021
Mugongo,-3.2851173,30.5611031,75.27313696391496
Nyuro,-3.1625037,30.6427539,87.81024160295534
Runihira,-3.0867013,30.8088412,108.03565351913434
Nyabigozi,-3.0142248,30.705677,100.82651501621831
Busumanyi,-3.0560346,30.6282042,91.05301309117877
Karirisi,-3.0486023,30.635485,92.14978860331036
Nyankere,-3.1527551,30.5934882,83.08111190587287
Muganza,-3.2027544,30.6228451,84.28078089509032
Kavumu,-3.2047023,30.636366,85.6503367149576
Ntunda,-3.3570714,30.3784717,53.83436411913111
Gashawe,-3.3490755,30.3921706,55.48017802111485
Nyarunazi,-3.3087121,30.4235816,59.79339992270113
Ruvyagira,-3.301029,30.4330953,61.02095265228114
Kigusu,-3.2814027,30.4620221,64.67643519799695
Rutoke,-3.2371142,30.4672363,66.66660215803783
Nyagitika,-3.5128898,30.2919283,44.43004333629986
Nyagahanda,-3.5090853,30.3036381,45.627087772751786
Mpungwe,-3.54318,30.2172834,37.28985767749353
Nyange,-3.449273,30.1158406,24.049178163990465
Nyagashubi,-3.4528516,30.1028815,22.64760064500663
Ruyengo,-3.6177085,29.9120236,20.43532574663837
Gatoza,-3.6273431,29.893614,21.468720953612802
Kanyange,-3.1162639,30.2253082,50.36014218557551
Tonga,-2.6786105,30.1646157,88.48402048768821
Mugogo,-3.0705338,29.9663668,40.786422452765585
Nyakaraye,-3.4310523,29.7874405,12.510211150066848
Kavumu,-3.6679756,29.8487279,26.568011495378716
Manenge,-3.724903,29.8527099,32.670308644358435
Ruhuka,-3.2574986,29.4507812,53.573547616524266
Mubanga,-3.1130315,29.4610599,60.28274995960798
Bubenga,-3.1287872,29.4709486,58.374564830646996
Rugera,-3.143789,29.4585388,58.5834812358129
Ruce,-3.1703155,29.5032328,52.820801562341224
Muzinda,-3.2464382,29.4368308,55.46526456844349
Butavuka,-3.2145722,29.4163304,58.94274337989552
Nyamabere,-3.2291786,29.4067586,59.28044268936822
Nyagatovu,-3.0337995,29.7261339,48.21750549278086
Nzewe,-3.0501266,29.7366747,46.09518325172362
Murago,-3.0186608,29.9558995,46.268914117532745
Nyagutoha,-3.4317069,30.3515675,50.17899490701257
unnamed,-2.8031092,29.2072526,103.85267213904652
unnamed,-2.8030235,29.1995627,104.49434742783903
unnamed,-2.8625707,29.2085266,99.44913289917409
unnamed,-2.8599883,29.2008769,100.28805825098549
Butare,-2.8071122,30.0840326,72.20078999772888
Rutobo,-2.8482594,30.0718555,67.45370041097605
Bugina,-2.820408,30.0545245,69.91478822301848
Kibuye,-2.805752,30.0292131,70.86352209499864
Nyamarobe,-2.7853058,30.0486246,73.53345089564046
Rangwe,-2.7819676,30.0528927,74.00070819429361
Kidasha,-2.7871377,30.0579807,73.57733110009721
Kiraro,-2.7706899,30.0602657,75.40440216553833
Ndihwe,-2.7477632,30.0319421,77.21072053904074
Mafuro,-2.903159,29.9262645,58.69440343592935
Mushonge,-2.8047928,29.9075574,69.50387821127303
Buhigiranka,-2.7907186,29.8766645,71.10241241294081
Masama,-2.7779408,29.885464,72.48602332678387
Gahwazi,-2.906019,29.7922148,59.523611954920725
Nyamwera,-3.0383511,29.7757883,45.80262054979782
Nkango,-3.0705956,29.759398,43.04382120846374
Busokoza,-3.0840681,29.7488523,42.11284153139778
Bihembe,-3.2122001,30.0256063,28.15313183739931
Gasivya,-3.1832004,30.0214413,30.773036166731863
Gasenyi,-3.1553044,30.0261904,33.78819335621527
unnamed,-2.9113652,29.2502189,92.45052307371914
unnamed,-2.9776113,29.2428508,88.7346742397362
Buhevyi,-2.617369,30.3295967,102.0828435933822
Bugorora,-2.6454572,30.3076986,98.20119795544545
unnamed,-2.6843895,30.3181072,94.96350260717958
Maruri,-2.6863387,30.3116025,94.42309896190486
Kobero,-2.7698474,30.1586641,78.7960525721778
Bwisha,-2.7822663,30.1528841,77.28305945019983
Nkohwa,-2.7783578,30.1395912,77.16347095161619
Gisabazuba,-2.7626649,30.1323098,78.52457980691119
Butsimba,-2.76026,30.1196949,78.32731871784762
Shore,-2.5630892,30.3021598,106.10406848802793
Nyamisagara,-2.6610184,30.1528256,89.90275801343057
Kanyagu,-2.5442819,30.0069654,99.02180713289466
Murungurira,-2.5601037,30.0250551,97.55138555217218
Nyagatovu,-2.7127668,30.0447315,81.28283456923701
Nyakibanda,-2.7268817,30.0480015,79.82762913726272
Rwisuri,-2.7295812,30.0389563,79.33367857495472
Gasezerwa,-2.8960215,30.1091584,63.797642820394096
Rwamfu,-2.7245869,30.3680206,94.06421570130443
Ntaruka,-2.6954539,30.3826306,97.64762941908273
Rwabiriro,-2.8120611,29.8310353,69.12148646386089
Cahi,-2.7955751,29.837975,70.85429276963767
Rudaraza,-3.0610636,30.211733,53.80167007029554
unnamed,-2.8267806,29.164195,105.76988097651349
unnamed,-2.8022733,29.0903163,113.88148720436557
unnamed,-2.761959,29.2366683,104.63075493292118
unnamed,-2.8314928,29.194378,102.85954968518259
Mpunge,-3.6478373,29.7772177,27.36601845853164
Bunyuka,-3.7355416,29.9427289,33.756937870125185
Nkomero,-3.728825,29.3802398,66.35234893534133
Mihogoro,-3.7102394,29.3996629,63.46670838330396
Higiro,-3.6181373,29.4343671,55.6275441341864
Gitunda,-3.6009705,29.3682862,61.92033958457551
Gigozi,-3.5184287,29.5636489,38.54125922228903
Karoba,-3.5156201,29.9238923,9.482058588209998
Mugerama,-4.3133305,29.5943673,103.06380514077463
Mukimba,-4.2137052,29.5946666,92.72148357190235
Murinda,-4.1701118,29.6393729,86.46620431520667
Gitaba,-4.1348188,29.6379269,82.85555260160169
Biniganyi,-4.2669142,29.5989614,98.05717173481794
Nyabigega,-3.9733575,29.7179013,63.05211108552301
Burarana,-3.9894326,29.6827583,66.0622134340777
Mudahandwa,-3.9775569,29.6615505,65.75480267353534
Ndagano,-4.0120809,29.6728797,68.79440983771205
Ntunda,-4.0355121,29.6550944,71.93479933861387
Migera,-4.0644785,29.580433,78.30378235842771
Nyagatovu,-3.9567364,29.7460216,60.35565508200284
Muyange,-3.9679718,29.7540018,61.30763696693542
Gasigati,-3.9546765,29.7541728,59.88598175067841
Nyarwaga,-3.9448265,29.7333095,59.51800104549826
Burenza,-3.9325188,29.7333302,58.22541895520708
Kamvumvu,-3.9344299,29.7177102,58.99867540124029
Raro,-3.9185369,29.6696621,59.446146558298025
Karimbi,-3.9251678,29.6428218,61.43736990536627
Nyemanga,-3.9573448,29.56889,68.63654453378035
Kinama,-3.87777,29.5586301,62.07952104505533
Bambo,-3.7043992,29.4329673,59.92663387205243
Gitara,-3.557358,29.6353094,32.45274540674584
Bungere,-3.517785,29.9770747,12.67371881002721
Nyenzi,-2.7084999,30.1719801,85.65935095389561
Kabuye-Gitanga,-2.7067862,30.1462584,84.87180884901774
Rukongwa,-2.8931638,30.1612539,66.41197653219018
Nyagatovu,-2.8623434,30.1700852,69.90898416259886
Rugabano,-3.0643151,30.2774402,58.51932050817422
Mahonda,-3.9960881,29.6597082,67.715687556401
unnamed,-2.864596,29.1752082,102.20027232002357
Kighrika,-3.2793097,30.6137218,81.12299322484297
Gitega,-3.0731895,30.6973473,97.1535527887093
Kabuga,-3.1773742,30.6241605,85.31055359914234
unnamed,-2.8492085,29.1455269,105.85059006969489
unnamed,-2.8847086,29.1758251,100.79167506179697
Nyange,-4.146811,29.8745621,78.95001257468168
Muyange,-4.251268,30.0084752,91.24922799440003
Buga,-4.0998578,30.1411838,78.42521746638066
unnamed,-2.9093481,29.2355686,93.86569581178401
unnamed,-2.8482227,29.2257357,99.00808208193973
unnamed,-2.8377321,29.2016333,101.7980870779249
Canda,-4.2019899,29.8535976,85.15724127524108
Makoronkwe,-4.2017422,29.87786,85.00931174314402
Kayogoro,-4.1176232,29.945015,75.83686695618184
unnamed,-2.9099588,29.1274327,103.55041422865231
unnamed,-2.8710948,29.22488,97.44686930513397
unnamed,-2.8467707,29.2105383,100.39654800958233
unnamed,-2.9238775,29.2202049,94.24568838771904
unnamed,-2.9272554,29.2271197,93.40629834428383
unnamed,-2.9185576,29.2286324,93.85213140162277
unnamed,-2.9139716,29.2259288,94.3989961450454
unnamed,-2.9327601,29.2413461,91.7765518188335
unnamed,-2.9129403,29.2099187,95.88589813301596
Ramba,-3.9401549,29.7704202,57.86651609765004
Rumunvu,-3.8317018,29.6635638,51.29130316524768
Nyantozo,-3.9951337,29.6083331,70.06813278285045
Kivoga,-4.3145986,29.8636476,97.53704167361484
Jimbi,-4.2732308,29.8489877,93.0516240684023
Ndemeka,-3.4206378,30.5970466,77.46969622234708
Mago,-3.4927253,30.3403296,49.36764184960755
Monge,-3.3898553,30.5090308,67.8479406139794
unnamed,-2.9413051,29.2224795,92.90112919639203
Kabingo,-3.3753266,30.5705625,74.79106959891863
unnamed,-2.9606504,29.2484057,89.31205543498412
unnamed,-2.9677112,29.2444038,89.22012113868213
unnamed,-3.0032344,29.2331386,88.06277654958535
Murambi,-3.3968704,29.6359355,29.618887125315563
Munagano,-2.7942363,30.3876947,89.06416657372188
Kizi,-2.8963713,30.2655408,71.94352845547215
Kabanga,-3.6262955,30.4099601,60.54725204945166
unnamed,-2.987897,29.2161763,90.5667673343673
